category,brand,name,price_eur,rating_count,specs,image_url
CPU,AMD,AMD Ryzen 9 5950X,369.86,115,"{""Core Count"":""16"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 3"",""Performance Core Boost Clock"":""4.9 GHz"",""Performance Core Clock"":""3.4 GHz"",""TDP"":""105 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/1d7073a2deda3bd22963a7e248bbe3e4.256p.jpg
CPU,AMD,AMD Ryzen 5 8500G,146.43,3,"{""Core Count"":""6"",""Integrated Graphics"":""Radeon 740M"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5 GHz"",""Performance Core Clock"":""4.1 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/2a87a9a2a5a34b013ae637285470d93a.256p.jpg
CPU,AMD,AMD Ryzen 7 3700X,316.7,638,"{""Core Count"":""8"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 2"",""Performance Core Boost Clock"":""4.4 GHz"",""Performance Core Clock"":""3.6 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/23cd3adfd50037c1b44d6d53edb15248.256p.jpg
CPU,AMD,AMD Ryzen 7 5700G,168.5,56,"{""Core Count"":""8"",""Integrated Graphics"":""Radeon Vega 8"",""Microarchitecture"":""Zen 3"",""Performance Core Boost Clock"":""4.6 GHz"",""Performance Core Clock"":""3.8 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/f599944d7bed683e57062447764ce9d9.256p.jpg
CPU,AMD,AMD Ryzen 7 5700,169.21,5,"{""Core Count"":""8"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 3"",""Performance Core Boost Clock"":""4.6 GHz"",""Performance Core Clock"":""3.7 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/5c2e33214954959b8fe3759699e29ad2.256p.jpg
CPU,AMD,AMD Ryzen 5 5600XT,148.66,4,"{""Core Count"":""6"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 3"",""Performance Core Boost Clock"":""4.7 GHz"",""Performance Core Clock"":""3.7 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/a010fc03fea2809af2c8fd966fbd483c.256p.jpg
CPU,AMD,AMD Ryzen 9 9900X3D,535.44,4,"{""Core Count"":""12"",""Integrated Graphics"":""Radeon"",""Microarchitecture"":""Zen 5"",""Performance Core Boost Clock"":""5.5 GHz"",""Performance Core Clock"":""4.4 GHz"",""TDP"":""120 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/990c9be284c611b84c6a33e9706b1efa.256p.jpg
CPU,AMD,AMD Ryzen 7 7800X3D,314.05,4,"{""Core Count"":""8"",""Integrated Graphics"":""Radeon"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5 GHz"",""Performance Core Clock"":""4.2 GHz"",""TDP"":""120 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/e8e7d9593f6e2f60baf789cbfb94eb55.256p.jpg
CPU,AMD,AMD Ryzen 5 8400F,138.74,5,"{""Core Count"":""6"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""4.7 GHz"",""Performance Core Clock"":""4.2 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/2c2a93ae222699dace151a0f718e21c0.256p.jpg
CPU,AMD,AMD Ryzen 9 5900X,588.0,247,"{""Core Count"":""12"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 3"",""Performance Core Boost Clock"":""4.8 GHz"",""Performance Core Clock"":""3.7 GHz"",""TDP"":""105 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/1d7073a2deda3bd22963a7e248bbe3e4.256p.jpg
CPU,AMD,AMD Ryzen 9 5900XT,327.17,2,"{""Core Count"":""16"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 3"",""Performance Core Boost Clock"":""4.8 GHz"",""Performance Core Clock"":""3.3 GHz"",""TDP"":""105 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/36739b3a1511a7c493b2f987b43cd144.256p.jpg
CPU,AMD,AMD Ryzen 5 4500,69.32,24,"{""Core Count"":""6"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 2"",""Performance Core Boost Clock"":""4.1 GHz"",""Performance Core Clock"":""3.6 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/e1f3bf613a5651db6f394c8dd41f0f15.256p.jpg
CPU,AMD,AMD Ryzen 7 8700G,287.94,4,"{""Core Count"":""8"",""Integrated Graphics"":""Radeon 780M"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5.1 GHz"",""Performance Core Clock"":""4.2 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/e5ca60dc2137886fac6e13e30aad8ed9.256p.jpg
CPU,AMD,AMD Ryzen 7 7700,283.51,64,"{""Core Count"":""8"",""Integrated Graphics"":""Radeon"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5.3 GHz"",""Performance Core Clock"":""3.6 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/6e6bcad6744a6a7302394f2edf5a6e34.256p.jpg
CPU,AMD,AMD Ryzen 5 5600GT,139.9,4,"{""Core Count"":""6"",""Integrated Graphics"":""Radeon Vega 7"",""Microarchitecture"":""Zen 3"",""Performance Core Boost Clock"":""4.6 GHz"",""Performance Core Clock"":""3.6 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/7a6babfed0885332f51c70772687fcd1.256p.jpg
CPU,AMD,AMD Ryzen 9 7950X3D,999.99,75,"{""Core Count"":""16"",""Integrated Graphics"":""Radeon"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5.7 GHz"",""Performance Core Clock"":""4.2 GHz"",""TDP"":""120 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/4f8b13807b9b9e2ab921ddb6e6e81afb.256p.jpg
CPU,AMD,AMD Ryzen 5 8600G,156.32,16,"{""Core Count"":""6"",""Integrated Graphics"":""Radeon 760M"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5 GHz"",""Performance Core Clock"":""4.3 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/d5ae2e9f000a9c994f70e092b05c80ef.256p.jpg
CPU,AMD,AMD Ryzen 7 8700F,216.15,3,"{""Core Count"":""8"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5 GHz"",""Performance Core Clock"":""4.1 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/b6ab2ee57b91c56a92a3da6346e47627.256p.jpg
CPU,AMD,AMD Ryzen 3 3200G,67.9,63,"{""Core Count"":""4"",""Integrated Graphics"":""Radeon Vega 8"",""Microarchitecture"":""Zen+"",""Performance Core Boost Clock"":""4 GHz"",""Performance Core Clock"":""3.6 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/3567a863156c083a7d4c8fcb7e0dbdac.256p.jpg
CPU,AMD,AMD Ryzen 7 7700,188.99,4,"{""Core Count"":""8"",""Integrated Graphics"":""Radeon"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5.3 GHz"",""Performance Core Clock"":""3.6 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/1f2aab4ab8e27a0ec320481944020943.256p.jpg
CPU,AMD,AMD Ryzen 9 7950X,822.95,51,"{""Core Count"":""16"",""Integrated Graphics"":""Radeon"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5.7 GHz"",""Performance Core Clock"":""4.5 GHz"",""TDP"":""170 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/8de723005cfc1b85071c4abf4d76bd4e.256p.jpg
CPU,AMD,AMD Ryzen 5 3600X,289.0,203,"{""Core Count"":""6"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 2"",""Performance Core Boost Clock"":""4.4 GHz"",""Performance Core Clock"":""3.8 GHz"",""TDP"":""95 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/c7baf2c9c9cc15ae23adb24c2f4316fc.256p.jpg
CPU,AMD,AMD Ryzen 3 4100,55.99,7,"{""Core Count"":""4"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen 2"",""Performance Core Boost Clock"":""4 GHz"",""Performance Core Clock"":""3.8 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/43c4d752d1441ed420dd80502e718918.256p.jpg
CPU,AMD,AMD Ryzen 7 2700X,329.0,358,"{""Core Count"":""8"",""Integrated Graphics"":""None"",""Microarchitecture"":""Zen+"",""Performance Core Boost Clock"":""4.3 GHz"",""Performance Core Clock"":""3.7 GHz"",""TDP"":""105 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/4e84967ef18c9b42e543b58c836d73ef.256p.jpg
CPU,AMD,AMD Ryzen 5 5500GT,180.94,6,"{""Core Count"":""6"",""Integrated Graphics"":""Radeon Vega 7"",""Microarchitecture"":""Zen 3"",""Performance Core Boost Clock"":""4.4 GHz"",""Performance Core Clock"":""3.6 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/65f2a2e1999cd06b510b8ee145a2c14f.256p.jpg
CPU,AMD,AMD Ryzen 9 7900X3D,660.0,23,"{""Core Count"":""12"",""Integrated Graphics"":""Radeon"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5.6 GHz"",""Performance Core Clock"":""4.4 GHz"",""TDP"":""120 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/98c4874ed550e2bbcc2d29d67177ddc8.256p.jpg
CPU,AMD,AMD Ryzen 9 7900,297.42,20,"{""Core Count"":""12"",""Integrated Graphics"":""Radeon"",""Microarchitecture"":""Zen 4"",""Performance Core Boost Clock"":""5.4 GHz"",""Performance Core Clock"":""3.7 GHz"",""TDP"":""65 W""}",https://cdna.pcpartpicker.com/static/forever/images/product/119ef93ef95a60950418031082149c5b.256p.jpg
GPU,Asus,Asus ROG Astral OC,3529.9,12,"{""Boost Clock"":""2610 MHz"",""Chipset"":""GeForce RTX 5090"",""Color"":""Black \/ Silver"",""Core Clock"":""2010 MHz"",""Length"":""358 mm"",""Memory"":""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/0161407080353d18971dcccd15dc3722.256p.jpg
GPU,Asus,Asus DUAL OC,594.94,4,"{""Boost Clock"":""2632 MHz"",""Chipset"":""GeForce RTX 5060 Ti"",""Color"":""Black \/ Silver"",""Core Clock"":""2410 MHz"",""Length"":""229 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/59667fe806af75adbdce293b8f5fb626.256p.jpg
GPU,Asus,Asus PRIME OC,721.88,22,"{""Boost Clock"":""3030 MHz"",""Chipset"":""Radeon RX 9070 XT"",""Color"":""Black"",""Core Clock"":""2460 MHz"",""Length"":""312 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/a276b7c0da9743accbc0a6e0d88732df.256p.jpg
GPU,Asus,Asus PRIME OC,642.0,12,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5070"",""Color"":""Black \/ White"",""Core Clock"":""2160 MHz"",""Length"":""306 mm"",""Memory"":""12 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/fde7ea2fd82e40a1a6acb5297de68611.256p.jpg
GPU,Asus,Asus ROG Astral OC,3889.99,2,"{""Boost Clock"":""2610 MHz"",""Chipset"":""GeForce RTX 5090"",""Color"":""White"",""Core Clock"":""2010 MHz"",""Length"":""358 mm"",""Memory"":""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/3029551a5188e0135f3106c0d45ddf6d.256p.jpg
GPU,Asus,Asus ROG Astral OC,1615.44,10,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5080"",""Color"":""Black \/ Silver"",""Core Clock"":""2300 MHz"",""Length"":""358 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/94f5fe9dfa12cf9590ae428b8ba3da53.256p.jpg
GPU,Asus,Asus TUF GAMING OC,3299.0,3,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5090"",""Color"":""Black \/ Silver"",""Core Clock"":""2010 MHz"",""Length"":""348 mm"",""Memory"":""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/d85af27e38505651d2ad048fb72ee1fa.256p.jpg
GPU,Asus,Asus TUF GAMING OC,1129.99,12,"{""Boost Clock"":""2610 MHz"",""Chipset"":""GeForce RTX 5070 Ti"",""Color"":""Black \/ Silver"",""Core Clock"":""2300 MHz"",""Length"":""329 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/a9f549d5905f54cf6f3e43c9a38643d5.256p.jpg
GPU,Asus,Asus DUAL OC,337.09,0,"{""Boost Clock"":""2565 MHz"",""Chipset"":""GeForce RTX 5060"",""Color"":""Black"",""Core Clock"":""2280 MHz"",""Length"":""228 mm"",""Memory"":""8 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/23a1e1dd2f60fa785cdb2997371feabf.256p.jpg
GPU,Asus,Asus PRIME,1288.26,9,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5080"",""Color"":""Black \/ White"",""Core Clock"":""2300 MHz"",""Length"":""306 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/d3b30a207c7d1f6425a742e9169a8ee0.256p.jpg
GPU,Asus,Asus ROG Astral OC,1781.72,1,"{""Boost Clock"":""2790 MHz"",""Chipset"":""GeForce RTX 5080"",""Color"":""White"",""Core Clock"":""2300 MHz"",""Length"":""358 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/0c61adf68593e6468e8391b21dd9f9cb.256p.jpg
GPU,Asus,Asus ROG Astral LC OC,4138.09,0,"{""Boost Clock"":""2610 MHz"",""Chipset"":""GeForce RTX 5090"",""Color"":""Black \/ Silver"",""Core Clock"":""2010 MHz"",""Length"":""288 mm"",""Memory"":""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/adc50b2db9f548ed8e1fefbdbdc80709.256p.jpg
GPU,Asus,Asus DUAL OC,797.28,2,"{""Boost Clock"":""2595 MHz"",""Chipset"":""GeForce RTX 4060 Ti"",""Color"":""Black"",""Core Clock"":""2310 MHz"",""Length"":""227 mm"",""Memory"":""8 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/9d924ea894f7a9c206bb6cd8c71a4ced.256p.jpg
GPU,Asus,Asus TUF GAMING OC,1446.84,9,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5080"",""Color"":""Black \/ Silver"",""Core Clock"":""2300 MHz"",""Length"":""348 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/a5d521869c682b9b728f2a33f3c555ac.256p.jpg
GPU,Asus,Asus ROG STRIX GAMING OC,1279.0,2,"{""Boost Clock"":""2625 MHz"",""Chipset"":""GeForce RTX 5070 Ti"",""Color"":""Black \/ Silver"",""Core Clock"":""2300 MHz"",""Length"":""332 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/b17fcb9e900098a2cc46c5fe2c2411a6.256p.jpg
GPU,Asus,Asus PRIME OC,1003.39,5,"{""Boost Clock"":""2527 MHz"",""Chipset"":""GeForce RTX 5070 Ti"",""Color"":""Black \/ White"",""Core Clock"":""2300 MHz"",""Length"":""306 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/43191ac360269737064e20b57d60c9b6.256p.jpg
GPU,Asus,Asus DUAL,448.0,2,"{""Boost Clock"":""3250 MHz"",""Chipset"":""Radeon RX 9060 XT"",""Color"":""Black"",""Core Clock"":""2220 MHz"",""Length"":""202 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/e049daeea6a93f7ac4473a2314c95f0b.256p.jpg
GPU,Asus,Asus DUAL OC,662.38,2,"{""Boost Clock"":""2572 MHz"",""Chipset"":""GeForce RTX 5070"",""Color"":""Black \/ Silver"",""Core Clock"":""2160 MHz"",""Length"":""249 mm"",""Memory"":""12 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/67d42e78c9d3161b95b1e8290cdd4f20.256p.jpg
GPU,Asus,Asus DUAL EVO OC,297.0,1,"{""Boost Clock"":""2715 MHz"",""Chipset"":""Radeon RX 7600"",""Color"":""Black"",""Core Clock"":""1720 MHz"",""Length"":""229 mm"",""Memory"":""8 GB""}",https://m.media-amazon.com/images/I/414SnAcfbtL.jpg
GPU,Asus,Asus PRIME OC,642.09,2,"{""Boost Clock"":""2610 MHz"",""Chipset"":""Radeon RX 9070"",""Color"":""Black"",""Core Clock"":""2120 MHz"",""Length"":""312 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/2197955e514897b8c1ddb0c4e1b4ecbb.256p.jpg
GPU,Gigabyte,Gigabyte GAMING OC,408.9,19,"{""Boost Clock"":""3320 MHz"",""Chipset"":""Radeon RX 9060 XT"",""Color"":""Black"",""Core Clock"":""2220 MHz"",""Length"":""281 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/867a636cde1c3c9762b06bde17acd022.256p.jpg
GPU,Gigabyte,Gigabyte WINDFORCE OC,349.99,1,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5060"",""Color"":""Black"",""Core Clock"":""2280 MHz"",""Length"":""199 mm"",""Memory"":""8 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/b5efd683779ac37de1ac562745545713.256p.jpg
GPU,Gigabyte,Gigabyte GAMING OC,658.9,36,"{""Boost Clock"":""3060 MHz"",""Chipset"":""Radeon RX 9070 XT"",""Color"":""Black"",""Core Clock"":""2520 MHz"",""Length"":""288 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/c667996432f428a46dd9e6286ff95b5f.256p.jpg
GPU,Gigabyte,Gigabyte WINDFORCE OC SFF,608.9,11,"{""Boost Clock"":""2542 MHz"",""Chipset"":""GeForce RTX 5070"",""Color"":""Black"",""Core Clock"":""2160 MHz"",""Length"":""282 mm"",""Memory"":""12 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/136567e8e098d881d15de177db1e9243.256p.jpg
GPU,Gigabyte,Gigabyte WINDFORCE OC SFF,1331.39,4,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5080"",""Color"":""Black"",""Core Clock"":""2300 MHz"",""Length"":""304 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/b593bb95ec0b9a1c2e4bf889f2a8dd32.256p.jpg
GPU,Gigabyte,Gigabyte WINDFORCE OC,284.99,2,"{""Boost Clock"":""2587 MHz"",""Chipset"":""GeForce RTX 5050"",""Color"":""Black"",""Core Clock"":""2317 MHz"",""Length"":""199 mm"",""Memory"":""8 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/4801f8a610ec271e57ce976632af40de.256p.jpg
GPU,Gigabyte,Gigabyte EAGLE OC SFF,634.61,4,"{""Boost Clock"":""2587 MHz"",""Chipset"":""GeForce RTX 5070"",""Color"":""White"",""Core Clock"":""2160 MHz"",""Length"":""290 mm"",""Memory"":""12 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/a3192df075922ee3bd6fe1e04301b624.256p.jpg
GPU,Gigabyte,Gigabyte WINDFORCE OC SFF,949.99,8,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5070 Ti"",""Color"":""Black"",""Core Clock"":""2497 MHz"",""Length"":""304 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/01f288f2abde496dcb1620b0da58df50.256p.jpg
GPU,Gigabyte,Gigabyte WINDFORCE OC,989.99,27,"{""Boost Clock"":""2490 MHz"",""Chipset"":""GeForce RTX 4070"",""Color"":""Black"",""Core Clock"":""1920 MHz"",""Length"":""261 mm"",""Memory"":""12 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/772cce097c55469671a0d75ea4aca83a.256p.jpg
GPU,Gigabyte,Gigabyte GAMING OC,1308.9,8,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5080"",""Color"":""Black"",""Core Clock"":""2300 MHz"",""Length"":""340 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/f59f755822e537a84f21ec7920a76f83.256p.jpg
GPU,Gigabyte,Gigabyte GAMING OC,610.16,4,"{""Boost Clock"":""2647 MHz"",""Chipset"":""GeForce RTX 5060 Ti"",""Color"":""Black"",""Core Clock"":""2410 MHz"",""Length"":""281 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/cb68f30150eed43e764817cccdee7feb.256p.jpg
GPU,Gigabyte,Gigabyte GAMING OC,408.9,2,"{""Boost Clock"":""3320 MHz"",""Chipset"":""Radeon RX 9060 XT"",""Color"":""Silver"",""Core Clock"":""2220 MHz"",""Length"":""281 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/27793ac552c557f6f45298b579d3224b.256p.jpg
GPU,Gigabyte,Gigabyte AERO OC,1119.99,14,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5070 Ti"",""Color"":""White \/ Silver"",""Core Clock"":""2588 MHz"",""Length"":""340 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/87996fa1877095ab8f6db8fb7b6adf34.256p.jpg
GPU,Gigabyte,Gigabyte AORUS MASTER,3955.0,10,"{""Boost Clock"":""2655 MHz"",""Chipset"":""GeForce RTX 5090"",""Color"":""White"",""Core Clock"":""2010 MHz"",""Length"":""360 mm"",""Memory"":""32 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/3b48514507cb494a63445b44ad4592ec.256p.jpg
GPU,Gigabyte,Gigabyte AORUS MASTER ICE,1549.97,8,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5080"",""Color"":""White \/ Silver"",""Core Clock"":""2300 MHz"",""Length"":""360 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/0d1d28281116c9f7c303f386a28f7355.256p.jpg
GPU,Gigabyte,Gigabyte GAMING OC,1018.9,11,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5070 Ti"",""Color"":""Black"",""Core Clock"":""2588 MHz"",""Length"":""340 mm"",""Memory"":""16 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/7286e3994f72346993fa78135c86ddbe.256p.jpg
GPU,Gigabyte,Gigabyte EAGLE OC ICE,329.16,1,"{""Boost Clock"":"""",""Chipset"":""GeForce RTX 5060"",""Color"":""White"",""Core Clock"":""2280 MHz"",""Length"":""208 mm"",""Memory"":""8 GB""}",https://cdna.pcpartpicker.com/static/forever/images/product/a6bfce56e3fc8852e785b3e828bb8877.256p.jpg
